IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
23958 -113.5821 47.9912 6834 -12643900.0000 5342361.5000 1993 6 1280 828 1095 644 7740 7592 6995 6512 1677 1734 1959 1063 618.0000 470.0000 121.0000 494.0000 222.0000 4714.0000 5289.0000 2082.0000 1.0000 1.0000 1.0000 1.0000 1.0000 37893.0000 584.0000 112.0000 547.0000 7.0000 33.0000 0.0000 52.0000 65972.0000 0.0000 94518.0000 33.0000 472.0000 870.0000 13.0000 6625.0000 93.0000 5.0000 4.0000 30.0000 4.0000 6192.0000 94709.0000 40084.0000 0.0000 0.0000 1127.0000 -0.0978 0.9376 1.0358 -1.7108 175.0000 0.0958 0.0001 0.0000 -0.0095 -0.0008 0.0953 9.5501 -0.0094 -0.0002 19.7350 30.6077 172.0000 5.8218 -0.0005 -2.3687 8.8191 0.0015 12.0818 904980416.0000 1702.0000 497050.0000
10720 -81.1879 28.5654 19769 -9037798.0000 3179887.5000 1993 7 697 543 341 270 4482 4422 4236 3990 149 187 254 423 358.0000 140.0000 49.0000 204.0000 74.0000 5078.0000 174.0000 200.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 543.0000 92.0000 277.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 462.0000 11.0000 3.0000 3764.0000 123.0000 5.0000 3.0000 16.0000 3.0000 792.0000 13701.0000 0.0000 0.0000 0.0000 18.4000 -0.5702 -0.6052 -26.9304 0.8485 2512.0000 -0.0025 -0.0000 -0.0000 -0.0029 0.0000 -0.0025 0.4043 -0.0029 0.0000 0.5285 1.1572 100.0000 0.2460 0.0000 0.0639 0.4030 0.0000 5.4518 1092057728.0000 48.0000 9915.0000
14415 -74.0854 44.9096 23995 -8247151.0000 4999312.0000 1993 7 29997 -29959 21920 -24953 15512 3318 -8008 -26530 12607 15457 13536 15567 17631.0000 9588.0000 1934.0000 11030.0000 4852.0000 167576.0000 96968.0000 27053.0000 1.0000 1.0000 1.0000 1.0000 1.0000 85460.0000 777.0000 93.0000 93.0000 14.0000 18.0000 3.0000 0.0000 23422.0000 35634.0000 155494.0000 18.0000 684.0000 502.0000 17.0000 43371.0000 179.0000 3.0000 7.0000 745.0000 6.0000 1083.0000 63358.0000 54238.0000 3.0000 35596.0000 286.9000 0.5940 -0.1733 40.8171 -1.2962 13.0000 -0.0340 -0.0014 -0.0001 0.0463 -0.0004 -0.0337 8.5317 0.0462 -0.0006 3.8538 26.4132 2233.0000 5.0258 -0.0011 -6.5579 9.8353 0.0027 291.5806 1226259712.0000 39887.0000 1709465.0000
18301 -97.3471 35.0137 17003 -10836628.0000 3897712.5000 1993 7 18964 -18920 13146 -22156 -13592 -30876 -25204 20236 6762 14026 -19417 -12834 3096869.0000 1902830.0000 1566181.0000 2470126.0000 1249592.0000 25093728.0000 21231252.0000 19324860.0000 1754830.0000 765198.0000 989688.0000 1.0000 1.0000 0.0000 92.0000 92.0000 903.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 775.0000 0.0000 0.0000 2663.0000 1.0000 1455962.0000 120.0000 3.0000 9.0000 186684.0000 9.0000 4343.0000 3449.0000 0.0000 0.0000 0.0000 312.9000 -0.2057 0.3634 38.2044 -1.6128 7.0000 0.0016 -0.0002 -0.0001 -0.0025 -0.0000 0.0016 1.1468 -0.0025 -0.0002 1.5510 3.4605 3997.0000 0.5483 -0.0000 -0.8274 1.2213 0.0001 65672.0156 2019780864.0000 664871.0000 504751.0000
20989 -115.6521 36.3396 10134 -12874331.0000 4045304.0000 1993 8 593 1 462 149 16035 15819 14682 14172 172 207 289 556 1144.0000 775.0000 463.0000 988.0000 492.0000 10396.0000 9457.0000 3942.0000 1.0000 1.0000 1.0000 1.0000 1.0000 78466.0000 92.0000 92.0000 211.0000 11.0000 0.0000 6.0000 11.0000 65965.0000 65965.0000 64802.0000 0.0000 0.0000 644.0000 16.0000 7382.0000 194.0000 3.0000 4.0000 62.0000 4.0000 2283.0000 103049.0000 21074.0000 6.0000 65878.0000 2388.2000 0.8868 0.2477 37.7495 3.0564 982.0000 0.0054 -0.0015 0.0011 0.0861 -0.0013 0.0056 11.9686 0.0854 -0.0006 13.5603 38.1751 22.0000 5.4450 -0.0021 -10.3247 14.0114 0.0091 23.7930 946519040.0000 4364.0000 918640.0000
25173 -121.9846 46.0612 2543 -13579261.0000 5127515.0000 1993 8 9750 -25424 -3324 -29811 5096 -2574 -8784 -15501 13124 -16452 -3437 -2263 36789.0000 17685.0000 4342.0000 27493.0000 11152.0000 319083.0000 211115.0000 58011.0000 1.0000 1.0000 1.0000 1.0000 1.0000 28722.0000 177.0000 64.0000 177.0000 5.0000 0.0000 0.0000 5.0000 0.0000 0.0000 28758.0000 0.0000 64.0000 2544.0000 15.0000 58589.0000 64.0000 2.0000 7.0000 1387.0000 6.0000 466.0000 203294.0000 31004.0000 0.0000 0.0000 347.3000 0.5291 -0.4035 32.0778 -1.8205 178.0000 -0.0203 -0.0010 -0.0010 0.0457 -0.0013 -0.0203 11.8995 0.0454 -0.0007 13.9119 38.3906 334.0000 5.2417 -0.0016 -8.8093 13.6849 0.0087 588.1883 1268237568.0000 106857.0000 3273113.0000
280 -60.7096 -7.5938 25784 -6758160.0000 -845332.3750 1993 8 -6350 24891 -10163 26135 -14836 20360 -20752 6068 4287 -14424 -21032 -26156 2675387.0000 1108363.0000 2169935.0000 2436286.0000 1258485.0000 25379968.0000 13190080.0000 20974404.0000 1901899.0000 1901881.0000 1.0000 19.0000 1.0000 0.0000 184.0000 92.0000 368.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 92.0000 577.0000 4.0000 910967.0000 222.0000 3.0000 10.0000 180483.0000 9.0000 4034.0000 9430.0000 0.0000 0.0000 0.0000 37.8000 -0.6942 0.0965 -10.6526 -2.4938 247.0000 0.0016 -0.0000 0.0000 -0.0105 -0.0003 0.0016 1.6749 -0.0105 -0.0003 2.4378 4.3964 880.0000 1.0216 -0.0000 -1.1645 1.4133 0.0003 59538.0039 1926963456.0000 1458176.0000 1532395.0000
31562 -119.5462 49.1838 6318 -13307828.0000 5475110.0000 1993 8 -6834 -23976 -24142 32129 -17964 -8464 -4744 19581 22138 17751 23484 -3117 386364.0000 264416.0000 80531.0000 295887.0000 130319.0000 3479525.0000 2669494.0000 1167263.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 111.0000 111.0000 314.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1256.0000 3.0000 223691.0000 61.0000 3.0000 9.0000 16035.0000 8.0000 3344.0000 24445.0000 0.0000 0.0000 0.0000 294.6000 -0.7533 -0.4930 4.8439 -2.2326 1000.0000 -0.0047 -0.0001 -0.0000 -0.0095 0.0001 -0.0047 1.0177 -0.0095 -0.0000 15.1377 3.3157 1990.0000 0.6521 0.0000 0.0205 1.0061 0.0000 7315.7690 1721153408.0000 172139.0000 628818.0000
40672 143.5788 -18.3046 38353 15983113.0000 -2037656.8750 1993 9 6414 964 27302 2059 3936 -30952 -21845 -27975 15990 17301 18810 20727 50092.0000 10019.0000 27034.0000 33866.0000 15596.0000 470510.0000 103059.0000 298146.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 128.0000 128.0000 255.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 463.0000 3.0000 63829.0000 128.0000 2.0000 7.0000 2358.0000 7.0000 1067.0000 19777.0000 0.0000 0.0000 0.0000 295.1000 -0.0131 -0.2794 33.8700 -1.9023 16.0000 -0.0065 -0.0001 0.0002 0.0031 -0.0003 -0.0065 2.0558 0.0031 -0.0004 2.2108 6.6813 496.0000 0.9771 -0.0000 -1.5546 1.9650 0.0003 871.6813 1652261248.0000 4214.0000 34187.0000
3290 -7.1996 43.1779 30883 -801454.0000 4806544.0000 1993 10 -20477 21330 12004 3638 -25131 -19019 -15675 -16530 -29187 25767 17888 22137 6316.0000 5296.0000 4297.0000 6715.0000 3623.0000 68459.0000 57373.0000 33232.0000 1.0000 1.0000 1.0000 1.0000 1.0000 19284.0000 93.0000 93.0000 437.0000 0.0000 0.0000 4.0000 3.0000 43206.0000 43206.0000 7327.0000 0.0000 0.0000 621.0000 5.0000 29123.0000 93.0000 2.0000 5.0000 371.0000 5.0000 160.0000 10665.0000 -19451.0000 4.0000 43184.0000 236.1000 0.4960 0.4712 42.3743 -2.4759 106.0000 0.0240 -0.0002 0.0003 0.0224 -0.0005 0.0240 5.3707 0.0224 -0.0001 15.9274 18.1328 37.0000 2.7163 -0.0005 -2.4382 5.8853 0.0018 159.0591 1271479040.0000 7450.0000 332889.0000
7843 131.4021 31.9504 35696 14627613.0000 3556704.0000 1993 10 -9821 -12493 22514 18665 11719 15473 7854 6988 30248 30248 30248 30248 84929.0000 69609.0000 58704.0000 89502.0000 48998.0000 688802.0000 655687.0000 787072.0000 70576.0000 67460.0000 1.0000 3125.0000 1.0000 0.0000 335.0000 121.0000 121.0000 0.0000 0.0000 0.0000 0.0000 298.0000 0.0000 0.0000 0.0000 243.0000 472.0000 3.0000 99134.0000 79.0000 1.0000 7.0000 6203.0000 7.0000 29.0000 18586.0000 0.0000 0.0000 0.0000 0.6000 -0.5139 -0.6346 14.0377 -1.0396 16.0000 -0.0092 -0.0001 -0.0001 -0.0087 -0.0001 -0.0092 1.5043 -0.0087 -0.0002 7.3458 4.5293 484.0000 0.7888 0.0000 -0.6734 1.1247 0.0002 2131.4976 1594764544.0000 51782.0000 400260.0000
37386 152.7487 -30.4254 37519 17003912.0000 -3386942.0000 1993 11 32655 32346 17125 17362 -26134 32314 19952 13334 -30799 -20348 -10899 1900 17417.0000 12022.0000 12609.0000 19140.0000 10178.0000 183939.0000 115776.0000 120862.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 160.0000 80.0000 202.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 80.0000 1440.0000 2.0000 59310.0000 80.0000 1.0000 6.0000 1047.0000 6.0000 121.0000 103359.0000 0.0000 0.0000 0.0000 43.4000 -0.3584 -0.0711 3.3162 -1.1372 205.0000 -0.0004 0.0003 0.0002 -0.0633 -0.0017 -0.0004 8.2732 -0.0628 -0.0017 12.5029 24.0435 73.0000 4.9538 0.0002 -5.4210 6.7455 0.0041 420.5654 1266552576.0000 55447.0000 1886457.0000
6000 14.2054 -17.4104 32782 1581339.7500 -1938118.8750 1993 11 23809 -18308 -20723 20572 -23984 22456 28140 9192 29066 17862 -31628 -6613 6014457.0000 615901.0000 2283489.0000 3340747.0000 1324121.0000 54557660.0000 8285863.0000 26322552.0000 1355250.0000 1127066.0000 228214.0000 1.0000 1.0000 0.0000 433.0000 128.0000 216.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 344.0000 1723.0000 3.0000 925429.0000 128.0000 1.0000 10.0000 250164.0000 10.0000 1236.0000 9662.0000 0.0000 0.0000 0.0000 767.7000 0.8813 -0.2046 32.6399 -2.5631 817.0000 -0.0188 -0.0002 0.0003 0.0557 -0.0006 -0.0187 5.7452 0.0555 -0.0007 5.9432 17.8015 10.0000 3.4651 -0.0001 -3.0601 4.9149 0.0013 89155.0156 1976688896.0000 1980831.0000 1586580.0000
2766 67.0654 44.0421 34403 7465688.0000 4902742.5000 1993 12 108 364 23 1 3674 4106 4642 5246 20 20 16 16 255.0000 283.0000 223.0000 311.0000 174.0000 2180.0000 3136.0000 2269.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 913.0000 114.0000 114.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 799.0000 2.0000 2.0000 6224.0000 93.0000 4.0000 4.0000 25.0000 4.0000 2867.0000 10880.0000 0.0000 0.0000 0.0000 159.5000 -0.2343 -0.7357 0.3333 -0.8936 583.0000 -0.0019 -0.0000 0.0000 -0.0001 -0.0000 -0.0019 0.2420 -0.0001 -0.0000 2.0284 0.7883 3997.0000 0.1278 -0.0000 -0.1695 0.2715 0.0000 7.5831 1087485184.0000 101.0000 19291.0000
32623 -38.9829 -3.6704 30131 -4339558.5000 -408588.9062 1993 12 1952 620 593 1012 21471 19350 16599 12950 8699 9147 9670 10206 27402.0000 7862.0000 14702.0000 19536.0000 9108.0000 275116.0000 79140.0000 145592.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 261.0000 131.0000 392.0000 0.0000 0.0000 0.0000 0.0000 2297.0000 0.0000 0.0000 0.0000 131.0000 689.0000 0.0000 87900.0000 92.0000 1.0000 7.0000 1421.0000 6.0000 99.0000 14913.0000 0.0000 0.0000 0.0000 17.0000 -0.5580 -0.7055 -23.4036 -1.6488 52.0000 -0.0052 -0.0001 -0.0001 -0.0034 0.0000 -0.0052 0.7544 -0.0034 -0.0001 2.3883 2.4660 895.0000 0.3946 0.0000 -0.2475 0.6564 0.0000 499.8360 1498435072.0000 7272.0000 114990.0000
25260 -123.8829 44.0629 3742 -13790583.0000 4905061.5000 1994 2 710 16017 -20220 -23083 5849 25915 14129 -11586 12005 12005 12002 -25923 47177.0000 58425.0000 46936.0000 66975.0000 42586.0000 465645.0000 569784.0000 489274.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 435.0000 114.0000 114.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 321.0000 511.0000 7.0000 149273.0000 93.0000 1.0000 7.0000 4718.0000 7.0000 119.0000 184265.0000 0.0000 0.0000 0.0000 2.1000 0.4379 -0.2764 44.0078 -1.9609 94.0000 -0.0877 -0.0011 0.0018 0.1327 -0.0028 -0.0808 22.9312 0.1224 -0.0036 17.4642 74.7284 22.0000 10.6499 0.0000 -14.7827 19.4478 0.0324 1524.6449 1396984448.0000 197712.0000 3090646.0000
8629 -73.1971 42.7096 24724 -8148262.0000 4754409.0000 1994 2 6931 12538 11671 13590 -16001 -18703 -8072 -2771 9907 9907 9907 9907 5705.0000 4101.0000 1408.0000 4212.0000 2060.0000 55350.0000 42472.0000 14308.0000 1.0000 1.0000 1.0000 1.0000 1.0000 18309.0000 435.0000 68.0000 320.0000 1.0000 7.0000 2.0000 3.0000 22766.0000 21972.0000 15320.0000 7.0000 320.0000 601.0000 6.0000 21947.0000 115.0000 4.0000 5.0000 245.0000 5.0000 978.0000 23287.0000 -3942.0000 2.0000 23666.0000 191.8000 0.4159 0.4735 8.3151 -1.6801 205.0000 0.0144 0.0001 0.0003 0.0166 -0.0003 0.0144 3.3233 0.0166 -0.0001 10.1438 11.4782 76.0000 1.8232 -0.0001 -0.6830 3.0490 0.0005 112.1247 1279762560.0000 3369.0000 162485.0000
22821 -120.6513 38.2846 3407 -13430836.0000 4261820.5000 1994 3 1243 14290 7731 8945 -9997 -12620 -12429 -12305 23479 27171 17997 13691 3582.0000 3002.0000 2310.0000 3602.0000 1970.0000 37455.0000 27133.0000 24337.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 308.0000 118.0000 191.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 191.0000 1105.0000 34.0000 29209.0000 93.0000 3.0000 6.0000 248.0000 5.0000 301.0000 144019.0000 0.0000 0.0000 0.0000 313.9000 -0.2391 0.1123 7.3915 -1.8078 37.0000 0.0011 0.0002 -0.0006 -0.0645 -0.0026 0.0013 15.1086 -0.0631 -0.0023 13.3746 43.5335 7.0000 8.2900 -0.0000 -9.0290 13.8254 0.0139 88.9187 1096552320.0000 13581.0000 1226850.0000
12318 -81.1279 37.5037 15635 -9031118.0000 4174898.2500 1994 5 5882 7904 13997 10640 -11387 -12454 -17684 -20264 6782 8896 9398 9398 3374.0000 3164.0000 1638.0000 3081.0000 1698.0000 23890.0000 33203.0000 24633.0000 1.0000 1.0000 1.0000 1.0000 1.0000 6773.0000 118.0000 118.0000 649.0000 0.0000 0.0000 1.0000 0.0000 10993.0000 10993.0000 1386.0000 0.0000 0.0000 314.0000 54.0000 17242.0000 192.0000 5.0000 5.0000 229.0000 5.0000 8120.0000 87097.0000 -7645.0000 1.0000 11788.0000 618.0000 -0.1610 0.2702 12.8183 -2.2041 31.0000 0.0408 0.0000 -0.0008 -0.0360 -0.0031 0.0402 17.1369 -0.0354 -0.0031 10.7730 51.1025 772.0000 9.5104 0.0002 -11.3875 15.4674 0.0250 81.7211 1186498944.0000 4616.0000 325405.0000
22297 -119.9854 34.5821 10619 -13356716.0000 3849660.0000 1994 5 157 274 404 949 5303 5195 5178 4997 216 274 382 492 310.0000 257.0000 219.0000 318.0000 196.0000 2838.0000 2704.0000 2309.0000 1.0000 1.0000 1.0000 1.0000 1.0000 47063.0000 120.0000 120.0000 692.0000 7.0000 0.0000 3.0000 32.0000 28342.0000 28342.0000 51280.0000 0.0000 0.0000 1042.0000 6.0000 6807.0000 196.0000 2.0000 3.0000 20.0000 3.0000 254.0000 17116.0000 -4455.0000 3.0000 29942.0000 207.6000 0.9563 -0.0290 33.9222 -0.9708 25.0000 -0.0009 -0.0004 -0.0000 0.0499 -0.0001 -0.0009 4.4286 0.0498 -0.0001 9.9749 13.2780 181.0000 2.9857 -0.0004 -1.9129 4.4038 0.0004 7.8494 914234752.0000 652.0000 210372.0000
28334 -86.4887 49.9179 12591 -9627883.0000 5556837.0000 1994 5 4383 8816 -5996 -11254 -27523 22328 -545 -30730 -5180 -5180 -5180 -5180 259608.0000 110601.0000 62367.0000 188000.0000 82114.0000 2364641.0000 1199169.0000 761065.0000 1361194.0000 56891.0000 1304351.0000 1.0000 1.0000 2955.0000 516.0000 93.0000 594.0000 0.0000 2.0000 1.0000 0.0000 4648.0000 6473.0000 0.0000 2.0000 406.0000 195.0000 3.0000 149750.0000 170.0000 3.0000 8.0000 12255.0000 8.0000 1752.0000 75699.0000 -3122.0000 1.0000 6455.0000 310.5000 0.4768 -0.7478 37.7623 -1.4085 22.0000 -0.0271 -0.0019 0.0003 0.0115 -0.0000 -0.0271 6.1120 0.0115 -0.0012 1.7195 17.3259 10.0000 1.8127 -0.0008 -7.4054 8.6545 0.0025 4324.5981 1492710400.0000 611116.0000 5244139.0000
3815 9.0229 54.7004 31373 1004426.5000 6089222.5000 1994 5 17608 14200 -29126 14552 32557 21479 13433 -3319 15240 21920 25319 25319 27942.0000 3586.0000 2472.0000 13259.0000 2977.0000 270834.0000 36602.0000 32424.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 268.0000 54.0000 322.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 161.0000 51.0000 1.0000 40975.0000 107.0000 1.0000 7.0000 1072.0000 6.0000 70.0000 13024.0000 0.0000 0.0000 0.0000 1.7000 0.9576 0.0278 35.7047 -1.0165 34.0000 0.0003 0.0001 -0.0000 0.0060 -0.0001 0.0003 0.5521 0.0060 -0.0001 0.7306 1.8107 3997.0000 0.3529 0.0001 -0.0943 0.4827 0.0000 339.8522 1512665344.0000 2779.0000 46538.0000
34713 -54.2779 -24.8337 29076 -6042190.0000 -2764480.5000 1994 6 5194 4792 3032 1911 19829 20324 20274 20580 1254 1254 944 461 834.0000 432.0000 1431.0000 1179.0000 727.0000 5196.0000 6124.0000 15634.0000 1.0000 1.0000 1.0000 1.0000 1.0000 8744.0000 185.0000 92.0000 92.0000 2.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20583.0000 0.0000 92.0000 258.0000 8.0000 10865.0000 125.0000 4.0000 4.0000 77.0000 4.0000 4859.0000 35218.0000 8594.0000 0.0000 0.0000 221.6000 -0.8075 0.5364 25.2956 -1.5021 13.0000 0.0162 -0.0006 0.0002 -0.0168 -0.0002 0.0162 2.9531 -0.0168 -0.0005 3.8373 10.2720 2962.0000 1.3697 -0.0003 -3.0049 3.4016 0.0005 26.9491 1165532672.0000 603.0000 62658.0000
9880 -76.4946 37.8779 23708 -8515338.0000 4216550.5000 1994 6 921 1321 942 3862 14430 12931 12712 11461 731 1123 1730 2634 1093.0000 417.0000 313.0000 649.0000 293.0000 8588.0000 5021.0000 4604.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 501.0000 118.0000 118.0000 0.0000 0.0000 0.0000 0.0000 399.0000 0.0000 0.0000 0.0000 383.0000 41.0000 10.0000 6927.0000 92.0000 1.0000 5.0000 63.0000 4.0000 77.0000 49703.0000 0.0000 0.0000 0.0000 5.2000 -0.7501 0.4024 11.3207 -2.3791 31.0000 0.0095 -0.0001 0.0000 -0.0351 -0.0005 0.0095 3.7957 -0.0351 -0.0004 2.4413 11.9201 3997.0000 2.2237 -0.0002 -2.3334 3.4569 0.0005 18.2105 1034515776.0000 1048.0000 182918.0000
14015 -83.3962 43.7246 18472 -9283628.0000 4867398.5000 1994 7 8120 11031 4173 8088 1799 -409 -7181 -11316 2828 4402 4969 9095 3590.0000 3408.0000 1969.0000 3236.0000 1861.0000 24228.0000 41342.0000 24041.0000 1.0000 1.0000 1.0000 1.0000 1.0000 2978.0000 1176.0000 67.0000 699.0000 0.0000 2.0000 0.0000 0.0000 1615.0000 5957.0000 572.0000 2.0000 1062.0000 50.0000 0.0000 25788.0000 114.0000 4.0000 6.0000 247.0000 5.0000 2754.0000 0.0000 -3419.0000 0.0000 6838.0000 189.3000 -0.6779 -0.7196 -25.0286 -0.8186 1747.0000 -0.0031 0.0000 0.0000 -0.0029 -0.0000 -0.0031 0.3818 -0.0029 -0.0000 1.3006 1.1777 3997.0000 0.2445 -0.0000 -0.0938 0.3921 0.0000 89.6072 1379622400.0000 731.0000 27199.0000
37098 153.0121 -27.5879 37005 17033228.0000 -3071073.0000 1994 7 3363 2349 6017 4486 -29806 -28044 -24407 -16608 4350 5230 6550 8265 8096.0000 2251.0000 5063.0000 6235.0000 3097.0000 70411.0000 28276.0000 55462.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 185.0000 92.0000 216.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 92.0000 286.0000 2.0000 44014.0000 82.0000 2.0000 4.0000 431.0000 4.0000 123.0000 14096.0000 0.0000 0.0000 0.0000 6.0000 0.0091 0.9317 42.1306 -1.5448 94.0000 0.0115 -0.0001 0.0001 -0.0025 -0.0001 0.0114 1.4334 -0.0025 -0.0001 4.1921 4.5172 970.0000 0.6922 -0.0001 -0.7467 1.5755 0.0002 154.1411 1355800064.0000 2922.0000 101376.0000
9677 -78.8396 39.5671 23199 -8776382.0000 4404587.5000 1994 7 1155 2358 -19116 16605 -13053 16847 12930 -5268 -20077 -25668 11572 16750 58540.0000 62248.0000 33864.0000 58480.0000 33853.0000 565320.0000 615206.0000 365966.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 72.0000 72.0000 1179.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 848.0000 0.0000 0.0000 1041.0000 5.0000 122234.0000 117.0000 2.0000 7.0000 3934.0000 7.0000 1268.0000 27300.0000 0.0000 0.0000 0.0000 196.2000 -0.4369 -0.7732 9.3529 -1.5283 481.0000 -0.0204 -0.0001 -0.0000 -0.0222 -0.0005 -0.0203 3.3827 -0.0221 -0.0004 7.7698 10.2431 298.0000 1.9894 -0.0003 -2.4189 3.2221 0.0011 1546.4143 1566848512.0000 35971.0000 332697.0000
10331 -81.4021 35.6846 16540 -9061639.0000 3972389.5000 1994 8 -25683 32042 -29377 12582 -31756 -28712 -31178 17295 25343 21355 17866 10370 9965.0000 5405.0000 5945.0000 8176.0000 4351.0000 103258.0000 48377.0000 61484.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 119.0000 119.0000 540.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 601.0000 9.0000 50916.0000 92.0000 2.0000 7.0000 689.0000 5.0000 1421.0000 43087.0000 0.0000 0.0000 0.0000 275.5000 0.2447 -0.9105 19.5630 -1.6885 22.0000 -0.0205 -0.0004 0.0003 0.0128 -0.0012 -0.0205 4.5824 0.0128 -0.0007 5.5433 16.6253 2053.0000 1.5065 -0.0009 -6.1185 6.6082 0.0023 213.1041 1304341760.0000 9619.0000 356678.0000
10243 -80.4146 36.2996 16155 -8951710.0000 4040851.2500 1994 9 6144 14203 18619 12911 14746 20099 22351 20548 8693 11290 10942 6620 4603.0000 3160.0000 3311.0000 4225.0000 2382.0000 49923.0000 31653.0000 29118.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 119.0000 119.0000 515.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 313.0000 0.0000 19438.0000 75.0000 2.0000 5.0000 339.0000 5.0000 1586.0000 7572.0000 0.0000 0.0000 0.0000 252.9000 0.9082 0.2872 63.6212 -1.5773 43.0000 0.0160 -0.0003 -0.0002 0.0378 -0.0003 0.0160 4.9442 0.0377 -0.0003 5.3705 14.6643 2014.0000 2.4672 -0.0004 -2.5980 5.3775 0.0010 110.6875 1147903104.0000 12565.0000 910514.0000
20618 -108.2971 39.9212 8461 -12055576.0000 4444013.0000 1994 10 64 -11764 -9955 3999 -5228 -517 -1738 -7193 10268 11543 13096 15359 53779.0000 46408.0000 30722.0000 53316.0000 27865.0000 428955.0000 529042.0000 350549.0000 1.0000 1.0000 1.0000 1.0000 1.0000 3854.0000 117.0000 117.0000 234.0000 0.0000 0.0000 1.0000 0.0000 7707.0000 7707.0000 0.0000 0.0000 0.0000 1118.0000 0.0000 61091.0000 71.0000 3.0000 8.0000 3317.0000 7.0000 7124.0000 -967.0000 -3941.0000 1.0000 7881.0000 1853.8000 0.3163 0.7736 25.4687 -1.8660 55.0000 0.0042 -0.0000 0.0000 0.0004 -0.0000 0.0042 0.8134 0.0004 -0.0001 10.2596 2.6639 502.0000 0.3082 -0.0000 -0.2370 0.6511 0.0002 1308.4921 1679235200.0000 7438.0000 49685.0000
12751 -86.7213 38.1396 15337 -9653766.0000 4245679.0000 1994 11 13749 5639 9379 8687 1595 3930 9235 13094 9548 2778 3411 3850 2101.0000 5191.0000 2992.0000 3809.0000 2462.0000 15871.0000 51844.0000 35099.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 146.0000 73.0000 483.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 73.0000 139.0000 5.0000 24626.0000 118.0000 4.0000 6.0000 301.0000 5.0000 4512.0000 44565.0000 0.0000 0.0000 0.0000 123.8000 0.1948 -0.7679 11.9282 -1.7242 37.0000 -0.0172 0.0002 0.0001 0.0178 -0.0006 -0.0172 3.1346 0.0178 -0.0002 3.4615 10.3248 184.0000 1.7647 -0.0002 -1.4136 2.8376 0.0010 102.8054 1281189120.0000 2782.0000 136991.0000
